Department,Entity,Transaction Date,Product Family,Description,Supplier Name,Transaction Number,Amount
DESNZ,UKAEA,8/5/2024,Car Hire,Expense - Other,Employee Expenses,20021384,771.58
DESNZ,UKAEA,8/5/2024,Travel,Expense - Other,Employee Expenses,20021384,1247.71
DESNZ,UKAEA,8/5/2024,Expense - Other Employee Expenses,Expense - Other,Employee Expenses,20021390,3440.49
DESNZ,UKAEA,8/5/2024,Travel,Expense - Other,Employee Expenses,20021405,3440.49
DESNZ,UKAEA,8/5/2024,Expense - Other Employee Expenses,Expense - Other,Employee Expenses,20021436,3449.64
DESNZ,UKAEA,8/7/2024,Waste Management,Expense - Fusion,Machine Mart Ltd,5171511,-748.83
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,BWT UK Limited,5171558,-768
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Idverde Ltd,5180491,-6019.2
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,Swagelok London,5180877,-2365.5
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Other,Swagelok London,5180930,1268.83
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181150,1756.14
DESNZ,UKAEA,8/7/2024,Construction,Expense - Property,EW Beard Ltd,5181196,792036.69
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Inspectas Compliance Ltd,5181292,3500
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Inspectas Compliance Ltd,5181315,4895
DESNZ,UKAEA,8/7/2024,Personnel Related,Expense - Fusion,Nuvia Limited,5181320,16234.99
DESNZ,UKAEA,8/7/2024,Personnel Related,Expense - Fusion,Nuvia Limited,5181321,626.62
DESNZ,UKAEA,8/7/2024,Personnel Related,Expense - Other,Nuvia Limited,5181322,726.66
DESNZ,UKAEA,8/7/2024,Personnel Related,Expense - Fusion,Nuvia Limited,5181323,16100.04
DESNZ,UKAEA,8/7/2024,Personnel Related,Expense - Fusion,Nuvia Limited,5181324,626.62
DESNZ,UKAEA,8/7/2024,Personnel Related,Expense - Other,Nuvia Limited,5181325,792.62
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181520,6036.49
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Graham Asset Management Ltd,5181590,14972.32
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Fusion,Graham Asset Management Ltd,5181591,6673.71
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Graham Asset Management Ltd,5181592,10678.95
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,VVB Engineering (UK)Ltd,5181608,9194.22
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,VVB Engineering (UK)Ltd,5181609,5059.64
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,VVB Engineering (UK)Ltd,5181610,3113.63
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Graham Asset Management Ltd,5181634,5713.48
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Graham Asset Management Ltd,5181636,1212.5
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Dalkia Operations Ltd,5181642,26205.18
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Dalkia Operations Ltd,5181642,86656.94
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Dalkia Operations Ltd,5181642,103568.21
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Dalkia Operations Ltd,5181642,6659.2
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Dalkia Operations Ltd,5181643,7443.38
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Dalkia Operations Ltd,5181643,16289.88
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Dalkia Operations Ltd,5181643,43063.89
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Dalkia Operations Ltd,5181644,15730.95
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Dalkia Operations Ltd,5181645,2099.82
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Dalkia Operations Ltd,5181646,4767.82
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Dalkia Operations Ltd,5181647,6050
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Dalkia Operations Ltd,5181648,1814.03
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Dalkia Operations Ltd,5181649,4304.96
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,BOC Ltd,5181653,18000
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,BOC Ltd,5181656,642.75
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Idverde Ltd,5181707,807
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Trinity Fire & Security Systems Ltd,5181708,-1685.18
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Trinity Fire & Security Systems Ltd,5181709,-859.36
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Trinity Fire & Security Systems Ltd,5181712,-1168.41
DESNZ,UKAEA,8/7/2024,Construction,Expense - Property,Drayton Construction Ltd,5181726,11357.57
DESNZ,UKAEA,8/7/2024,Research,Expense - Fusion,University of Manchester (GBP),5181729,20417.6
DESNZ,UKAEA,8/7/2024,Temporary Staff - Industrial Placements,Expense - Overheads,AtkinsRealis UK Ltd,5181731,1593.77
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,Edmundson Electricals Ltd,5181733,2942.84
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Other,Cairnhill Structures Ltd,5181737,15391.67
DESNZ,UKAEA,8/7/2024,ICT,Expense - Overheads,Aztex Solutions Ltd,5181739,790.84
DESNZ,UKAEA,8/7/2024,ICT,Expense - Overheads,Unit 4 Business Software,5181740,12250
DESNZ,UKAEA,8/7/2024,Professional Services,Expense - Property,Manufacturing Technology Centre,5181742,5858
DESNZ,UKAEA,8/7/2024,ICT,Expense - Overheads,Jisc Services Limited,5181743,110000
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,KNF Neuberger UK Ltd,5181744,12400
DESNZ,UKAEA,8/7/2024,Temporary Staff - Industrial Placements,Expense - Fusion,AtkinsRealis UK Ltd,5181746,2321.33
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Other,Silchester Control Systems Ltd,5181748,811
DESNZ,UKAEA,8/7/2024,Research,Expense - Fusion,Seed eScience Research Ltd,5181754,20000
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,Goodfellow Cambridge Ltd,5181759,1046.76
DESNZ,UKAEA,8/7/2024,Learning and Development,Expense - Fusion,University of Southampton,5181760,1200
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,A W Clarke,5181765,848.4
DESNZ,UKAEA,8/7/2024,Construction,Expense - Property,Ameresco Ltd,5181768,98803
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Trinity Fire & Security Systems Ltd,5181769,2927.8
DESNZ,UKAEA,8/7/2024,Energy and Fuels,Expense - Fusion,National Grid Plc,5181775,3701.79
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Trinity Fire & Security Systems Ltd,5181776,3379.51
DESNZ,UKAEA,8/7/2024,Energy and Fuels,Expense - Fusion,EDF Energy,5181777,9837.26
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Trinity Fire & Security Systems Ltd,5181780,5603.6
DESNZ,UKAEA,8/7/2024,Research,Expense - Property,DigiLab Solutions Ltd,5181781,4000
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Other,Woodrow Scientific Ltd,5181784,41562.05
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,Sarens UK Ltd,5181787,822.25
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,South Oxfordshire District Council,5181788,46893.19
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,South Oxfordshire District Council,5181789,46893
DESNZ,UKAEA,8/7/2024,Research,Expense - Fusion,The University Of Sheffield,5181790,5625
DESNZ,UKAEA,8/7/2024,Research,Expense - Other,University of Liverpool,5181791,4583
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,Island Optics Ltd,5181794,2940
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Trinity Fire & Security Systems Ltd,5181801,547.92
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Trinity Fire & Security Systems Ltd,5181802,501.01
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Trinity Fire & Security Systems Ltd,5181809,-547.92
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Trinity Fire & Security Systems Ltd,5181812,-501.01
DESNZ,UKAEA,8/7/2024,ICT,Expense - Support Services,Akhter Computers Limited,5181817,485829.96
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Trinity Fire & Security Systems Ltd,5181818,7339.88
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Trinity Fire & Security Systems Ltd,5181819,2429.32
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Trinity Fire & Security Systems Ltd,5181820,5592.86
DESNZ,UKAEA,8/7/2024,Research,Expense - Fusion,University Of Birmingham - GBP,5181822,14285
DESNZ,UKAEA,8/7/2024,Consultancy - Expense - Other (per Cabinet Office definition),Expense - Overheads,Hydrock Consultants Ltd,5181823,1485
DESNZ,UKAEA,8/7/2024,Waste Management,Expense - Property,Jackpad Ltd.,5181826,890.6
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,European Instruments,5181832,742
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,Casella Holdings Limited,5181834,3016.26
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,FISHERSCIENTIFIC,5181835,867.15
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Fusion,Mersen UK Teesside Ltd,5181838,3264.97
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,Meridian Biotechnologies Ltd.,5181839,525
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,FISHERSCIENTIFIC,5181842,1905.5
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,Van Toan Lee LTD,5181843,3400
DESNZ,UKAEA,8/7/2024,Construction,Expense - Property,AtkinsRéalis – Lead Advisor Design Contract,5181844,2078.8
DESNZ,UKAEA,8/7/2024,Professional Services,Expense - Property,Avison Young (UK) Limited,5181847,5440
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Overheads,Rullion Engineering Ltd,5181848,10042.2
DESNZ,UKAEA,8/7/2024,Consultancy - Expense - Other (per Cabinet Office definition),Expense - Fusion,Morris Inglis & Associates Limited,5181852,9032.85
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181853,11205
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181855,9525.6
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181856,3249.79
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,Laser Components UK Ltd,5181857,8585
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181858,10159.8
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181859,4215.6
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5181860,3762.64
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181862,4180.66
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181864,11319.7
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181865,4509.6
DESNZ,UKAEA,8/7/2024,Professional Services,Expense - Fusion,SA Group Ltd,5181866,12865.84
DESNZ,UKAEA,8/7/2024,Professional Services,Expense - Fusion,SA Group Ltd,5181867,14067
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,Veolia ES UK Ltd,5181868,16962.77
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181869,7960.52
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181870,1851.75
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181871,7562.47
DESNZ,UKAEA,8/7/2024,Temporary Staff - Industrial Placements,Expense - Fusion,AtkinsRealis UK Ltd,5181872,5353
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Overheads,Rullion Engineering Ltd,5181873,9904.52
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181874,10360.8
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Overheads,Rullion Engineering Ltd,5181875,11224.99
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,Beckhoff Automation Ltd,5181876,13356.02
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,ERIKS Industrial Services Ltd,5181877,2263.36
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181878,5023.3
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Synectics Security Limited,5181880,32307.62
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181884,7236.12
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Fusion,CPS Ltd,5181888,1518.34
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181890,10815.8
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181891,11199.72
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5181892,14529.91
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5181893,9370.2
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,RS Components Ltd,5181895,750.98
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5181896,2548.51
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Overheads,Rullion Engineering Ltd,5181897,7667.34
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Overheads,Rullion Engineering Ltd,5181898,8778.08
DESNZ,UKAEA,8/7/2024,Communications,Expense - Overheads,Fulton Paper,5181899,1800
DESNZ,UKAEA,8/7/2024,Construction,Expense - Property,AtkinsRéalis – Lead Advisor Design Contract,5181900,18500
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,Konecranes Demag (UK) Ltd,5181901,1329.01
DESNZ,UKAEA,8/7/2024,Professional Services,Expense - Overheads,Rullion Engineering Ltd,5181905,-80062
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181906,3646.65
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181907,6602.37
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181908,3475.9
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5181909,1555.8
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181910,4030.91
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181911,4667.75
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181913,1430.16
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181914,8487
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181915,3118.55
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,Edmundson Electricals Ltd,5181917,584.91
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181921,12796.9
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Overheads,Rullion Engineering Ltd,5181922,8278.38
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Other,AS Scientific Products Ltd,5181923,19450
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5181924,6253.5
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5181926,12559.75
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181927,2341.52
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,South Oxfordshire District Council,5181928,375144
DESNZ,UKAEA,8/7/2024,Professional Services,Expense - Property,Advanced Research Clusters Management Limited,5181929,1250
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5181930,3046.05
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181932,5185.03
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181933,5185.38
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181934,6777.95
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181935,9180.69
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181937,2719.01
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181938,4822.84
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181939,3221.1
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181940,3300.59
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181941,4752.2
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181942,3324.3
DESNZ,UKAEA,8/7/2024,Research,Expense - Other,Bangor University,5181943,184666
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181945,4862.39
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5181946,1198.58
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5181947,5562
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5181948,2177.86
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5181949,3257.08
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,Agilent Technologies LDA UK Limited,5181950,5477.5
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5181951,11622.52
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5181952,7688.63
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5181953,10620
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5181954,2107.37
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5181955,6373.37
DESNZ,UKAEA,8/7/2024,Research,Expense - Other,University of Manchester (GBP),5181956,40000
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181962,10423.08
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181963,3952.21
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181964,9694.44
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Dalkia Operations Ltd,5181965,13299.31
DESNZ,UKAEA,8/7/2024,Professional Services,Expense - Support Services,Keoghs,5181968,1144
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181971,5467.3
DESNZ,UKAEA,8/7/2024,Energy and Fuels,Expense - Property,SMS Energy Services Ltd,5181972,2931
DESNZ,UKAEA,8/7/2024,Energy and Fuels,Expense - Property,SMS Energy Services Ltd,5181974,1195
DESNZ,UKAEA,8/7/2024,Energy and Fuels,Expense - Property,SMS Energy Services Ltd,5181975,2912
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181977,7893.94
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181978,2165.9
DESNZ,UKAEA,8/7/2024,Consultancy - Expense - Other (per Cabinet Office definition),Expense - Fusion,Morris Inglis & Associates Limited,5181979,7060.3
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5181980,10399.64
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Overheads,Rullion Engineering Ltd,5181981,11548.9
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5181982,2538.08
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Support Services,City Electrical Factors,5181983,706.71
DESNZ,UKAEA,8/7/2024,Engineering Goods,Expense - Fusion,Anixter UK Ltd,5181984,1084.8
DESNZ,UKAEA,8/7/2024,Facilities,Expense - Property,Idverde Ltd,5181985,18004.12
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5181986,5428.01
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Overheads,Rullion Engineering Ltd,5181987,12418.2
DESNZ,UKAEA,8/7/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5181988,11441.28
