Department,Entity,Pay Date,Product Family,Expense area,Supplier Name,Transaction Number,Net Amount
DESNZ,UKAEA,10/16/2023,Facilities,Support Services,Mercator Global Enterprises Ltd,5160513,"19,800.00"
DESNZ,UKAEA,10/16/2023,Engineering Goods,Fusion,Meridian Biotechnologies Ltd.,5160764,660
DESNZ,UKAEA,10/16/2023,Facilities,Other,NavLive Limited,5160675,"31,204.17"
DESNZ,UKAEA,10/16/2023,ICT,Support Services,Network Installation Solutions Ltd,5160775,"4,205.00"
DESNZ,UKAEA,10/16/2023,ICT,Property,Network Installation Solutions Ltd,5160774,520
DESNZ,UKAEA,10/16/2023,ICT,Property,Network Installation Solutions Ltd,5160776,"4,425.00"
DESNZ,UKAEA,10/16/2023,Engineering Goods,Other,NSG Environmental Ltd,5160517,"10,000.00"
DESNZ,UKAEA,10/16/2023,Learning and Development,Fusion,Nuco Training Ltd,5160563,995
DESNZ,UKAEA,10/16/2023,ICT,Support Services,O2 UK Ltd,5158557,"-1,512.00"
DESNZ,UKAEA,10/16/2023,ICT,Support Services,O2 UK Ltd,5158558,"-1,134.00"
DESNZ,UKAEA,10/16/2023,ICT,Support Services,O2 UK Ltd,5160618,"1,010.92"
DESNZ,UKAEA,10/16/2023,ICT,Support Services,O2 UK Ltd,5160451,"1,028.76"
DESNZ,UKAEA,10/16/2023,ICT,Support Services,O2 UK Ltd,5160619,"1,170.00"
DESNZ,UKAEA,10/16/2023,ICT,Fusion,Oracle Corporation UK Limited,5160603,"1,037.49"
DESNZ,UKAEA,10/16/2023,Consultancy - Other (per Cabinet Office definition),Fusion,Ove Arup & Partners,5160606,"271,000.00"
